4909.57	-115.52	-109.67	-103.51	-97.51	-91.52	-85.47	-79.48	-73.71
4931.10	-115.63	-109.92	-103.51	-97.51	-91.34	-85.60	-79.53	-73.76
4952.64	-115.74	-109.85	-103.62	-97.46	-91.48	-85.68	-79.49	-73.56
4974.17	-115.77	-109.70	-103.58	-97.61	-91.48	-85.66	-79.44	-73.45
4995.70	-115.71	-109.66	-103.56	-97.46	-91.39	-85.58	-79.31	-73.52
5017.24	-115.75	-109.47	-103.66	-97.52	-91.40	-85.46	-79.45	-73.50
5038.77	-115.64	-109.57	-103.64	-97.39	-91.59	-85.47	-79.48	-73.50
5060.30	-115.42	-109.63	-103.42	-97.42	-91.69	-85.58	-79.43	-73.50
5081.84	-115.36	-109.55	-103.37	-97.53	-91.60	-85.60	-79.62	-73.37
5103.37	-115.40	-109.78	-103.58	-97.51	-91.47	-85.64	-79.51	-73.54
5124.90	-115.42	-109.78	-103.54	-97.43	-91.51	-85.68	-79.28	-73.60
5146.44	-115.71	-109.62	-103.59	-97.56	-91.56	-85.44	-79.40	-73.56
5167.97	-115.67	-109.39	-103.65	-97.48	-91.57	-85.56	-79.66	-73.59
5189.50	-115.50	-109.50	-103.83	-97.59	-91.42	-85.61	-79.68	-73.52
5211.04	-115.58	-109.57	-103.75	-97.71	-91.49	-85.58	-79.67	-73.52
5232.57	-115.82	-109.43	-103.66	-97.71	-91.60	-85.55	-79.56	-73.38
5254.10	-115.81	-109.66	-103.85	-97.77	-91.65	-85.57	-79.65	-73.27
5275.63	-115.84	-109.61	-103.77	-97.49	-91.71	-85.51	-79.73	-73.52
5297.17	-115.87	-109.59	-103.74	-97.54	-91.37	-85.45	-79.46	-73.45
5318.70	-115.73	-109.64	-103.57	-97.56	-91.34	-85.36	-79.46	-73.30
5340.23	-115.60	-109.54	-103.63	-97.78	-91.40	-85.52	-79.47	-73.41
5361.77	-115.65	-109.39	-103.39	-97.73	-91.48	-85.56	-79.72	-73.57
5383.30	-115.68	-109.42	-103.66	-97.41	-91.53	-85.46	-79.81	-73.68
5404.83	-115.63	-109.59	-103.62	-97.73	-91.63	-85.48	-79.78	-73.48
5426.37	-115.63	-109.62	-103.33	-97.66	-91.60	-85.64	-79.51	-73.39
5447.90	-115.91	-109.29	-103.46	-97.55	-91.52	-85.80	-79.51	-73.30
5469.43	-115.85	-109.55	-103.71	-97.56	-91.62	-85.66	-79.57	-73.08
5490.97	-115.72	-109.80	-103.72	-97.55	-91.53	-85.73	-79.59	-73.40
5512.50	-115.77	-109.54	-103.51	-97.54	-91.23	-85.64	-79.56	-73.58
5534.03	-115.87	-109.63	-103.41	-97.68	-91.31	-85.45	-79.55	-73.43
5555.57	-115.69	-109.66	-103.38	-97.71	-91.34	-85.59	-79.55	-73.47
5577.10	-115.62	-109.72	-103.62	-97.50	-91.50	-85.59	-79.56	-73.55
5598.63	-115.74	-109.54	-103.79	-97.38	-91.66	-85.66	-79.49	-73.62
5620.17	-115.76	-109.51	-103.56	-97.55	-91.64	-85.83	-79.59	-73.61
5641.70	-115.68	-109.69	-103.51	-97.46	-91.60	-85.77	-79.64	-73.49
5663.23	-115.66	-109.68	-103.68	-97.24	-91.50	-85.83	-79.52	-73.43
5684.77	-115.61	-109.68	-103.68	-97.30	-91.49	-85.73	-79.38	-73.51
5706.30	-115.63	-109.74	-103.68	-97.42	-91.45	-85.49	-79.25	-73.73
5727.83	-115.70	-109.51	-103.72	-97.56	-91.52	-85.45	-79.52	-73.55
5749.37	-115.54	-109.43	-103.83	-97.79	-91.46	-85.38	-79.70	-73.53
5770.90	-115.48	-109.71	-103.84	-97.74	-91.62	-85.39	-79.54	-73.45
5792.43	-115.71	-109.75	-103.83	-97.56	-91.80	-85.58	-79.47	-73.51
5813.96	-115.72	-109.69	-103.75	-97.53	-91.51	-85.53	-79.59	-73.54
5835.50	-115.58	-109.79	-103.52	-97.58	-91.41	-85.52	-79.54	-73.55
5857.03	-115.62	-109.79	-103.48	-97.68	-91.56	-85.60	-79.45	-73.54
5878.56	-115.68	-109.56	-103.46	-97.80	-91.50	-85.63	-79.55	-73.57
5900.10	-115.71	-109.60	-103.50	-97.67	-91.59	-85.69	-79.43	-73.29
5921.63	-115.73	-109.63	-103.72	-97.60	-91.50	-85.60	-79.42	-73.40
5943.16	-115.49	-109.46	-103.74	-97.61	-91.46	-85.45	-79.33	-73.54
5964.70	-115.54	-109.53	-103.70	-97.57	-91.48	-85.29	-79.34	-73.55
5986.23	-115.66	-109.50	-103.59	-97.40	-91.58	-85.67	-79.55	-73.57
6007.76	-115.75	-109.62	-103.67	-97.54	-91.77	-85.62	-79.52	-73.39
6029.30	-115.85	-109.66	-103.51	-97.39	-91.69	-85.50	-79.40	-73.21
6050.83	-115.53	-109.71	-103.45	-97.47	-91.48	-85.60	-79.42	-73.25
6072.36	-115.58	-109.80	-103.65	-97.58	-91.59	-85.50	-79.49	-73.43
6093.90	-115.80	-109.68	-103.72	-97.60	-91.64	-85.43	-79.42	-73.39
6115.43	-115.56	-109.64	-103.59	-97.64	-91.43	-85.60	-79.47	-73.57
6136.96	-115.53	-109.64	-103.69	-97.83	-91.19	-85.55	-79.46	-73.48
6158.50	-115.48	-109.60	-103.68	-97.68	-91.26	-85.60	-79.34	-73.29
6180.03	-115.60	-109.40	-103.52	-97.46	-91.43	-85.56	-79.36	-73.38
6201.56	-115.57	-109.48	-103.62	-97.54	-91.49	-85.57	-79.50	-73.42
6223.10	-115.68	-109.61	-103.55	-97.79	-91.61	-85.44	-79.34	-73.33
6244.63	-115.65	-109.52	-103.73	-97.69	-91.47	-85.37	-79.51	-73.40
6266.16	-115.67	-109.61	-103.71	-97.62	-91.45	-85.57	-79.41	-73.54
6287.70	-115.80	-109.43	-103.56	-97.50	-91.54	-85.61	-79.45	-73.60
6309.23	-115.81	-109.61	-103.70	-97.46	-91.65	-85.67	-79.54	-73.48
6330.76	-115.69	-109.59	-103.59	-97.61	-91.55	-85.66	-79.42	-73.44
6352.29	-115.86	-109.60	-103.58	-97.63	-91.58	-85.71	-79.43	-73.41
6373.83	-115.63	-109.60	-103.60	-97.61	-91.47	-85.62	-79.70	-73.47
6395.36	-115.49	-109.58	-103.62	-97.57	-91.71	-85.41	-79.63	-73.53
6416.89	-115.44	-109.66	-103.56	-97.69	-91.73	-85.42	-79.57	-73.61
6438.43	-115.52	-109.51	-103.58	-97.66	-91.69	-85.63	-79.58	-73.65
6459.96	-115.62	-109.43	-103.62	-97.62	-91.57	-85.55	-79.45	-73.61
6481.49	-115.79	-109.56	-103.63	-97.64	-91.56	-85.51	-79.49	-73.59
6503.03	-115.71	-109.52	-103.55	-97.66	-91.60	-85.53	-79.57	-73.51
6524.56	-115.63	-109.39	-103.65	-97.63	-91.55	-85.59	-79.82	-73.34
6546.09	-115.51	-109.51	-103.89	-97.56	-91.54	-85.39	-79.68	-73.58
6567.63	-115.48	-109.68	-103.73	-97.48	-91.54	-85.51	-79.48	-73.56
6589.16	-115.57	-109.68	-103.54	-97.48	-91.42	-85.45	-79.46	-73.63
6610.69	-115.45	-109.84	-103.49	-97.69	-91.35	-85.43	-79.43	-73.56
6632.23	-115.39	-109.69	-103.49	-97.70	-91.54	-85.53	-79.26	-73.36
6653.76	-115.80	-109.63	-103.63	-97.60	-91.50	-85.54	-79.33	-73.63
6675.29	-115.81	-109.62	-103.53	-97.49	-91.46	-85.62	-79.66	-73.75
6696.83	-115.61	-109.61	-103.52	-97.75	-91.70	-85.82	-79.67	-73.37
