5060.30	-112.79	-109.61	-109.24	-97.25	-76.26
5071.07	-112.92	-109.64	-109.30	-97.36	-76.50
5081.84	-112.75	-109.61	-109.33	-97.45	-76.91
5092.60	-112.93	-109.57	-109.43	-97.74	-76.84
5103.37	-112.86	-109.43	-109.48	-97.47	-76.59
5114.14	-112.66	-109.54	-109.10	-97.26	-76.47
5124.90	-112.84	-109.58	-109.11	-97.33	-76.63
5135.67	-112.63	-109.52	-109.04	-97.29	-76.55
5146.44	-112.42	-109.76	-108.93	-97.22	-76.48
5157.20	-112.63	-109.76	-108.86	-96.92	-76.33
5167.97	-112.64	-109.49	-108.79	-97.01	-76.31
5178.74	-112.53	-109.54	-108.91	-97.06	-76.62
5189.50	-112.45	-109.48	-108.99	-97.23	-76.69
5200.27	-112.51	-109.29	-109.05	-97.12	-76.56
5211.04	-112.35	-109.30	-108.78	-97.13	-76.50
5221.80	-112.62	-109.65	-109.15	-97.18	-76.46
5232.57	-112.64	-109.70	-109.26	-96.94	-76.46
5243.33	-112.55	-109.78	-108.96	-96.76	-76.27
5254.10	-112.59	-109.36	-109.02	-96.80	-76.58
5264.87	-112.70	-109.18	-108.95	-96.52	-76.49
5275.63	-113.07	-109.56	-109.05	-96.79	-76.62
5286.40	-112.93	-109.60	-108.87	-96.83	-76.44
5297.17	-112.36	-109.36	-108.95	-96.69	-76.51
5307.93	-112.21	-109.14	-108.54	-96.78	-76.71
5318.70	-112.49	-109.44	-108.42	-96.61	-76.69
5329.47	-112.62	-109.53	-108.45	-96.57	-76.50
5340.23	-112.77	-109.60	-108.28	-96.51	-76.69
5351.00	-112.73	-109.51	-108.21	-96.52	-76.94
5361.77	-112.66	-109.64	-108.32	-96.65	-76.63
5372.53	-112.83	-109.61	-108.50	-96.50	-76.63
5383.30	-112.59	-109.58	-108.54	-96.18	-76.69
5394.07	-112.29	-109.63	-108.48	-96.34	-76.69
5404.83	-112.56	-109.41	-108.45	-96.44	-76.67
5415.60	-112.60	-109.42	-108.41	-96.58	-76.76
5426.37	-112.70	-109.32	-108.41	-96.47	-76.39
5437.13	-112.64	-109.19	-108.35	-96.33	-76.34
5447.90	-112.50	-109.43	-108.36	-96.24	-76.11
5458.67	-112.33	-109.38	-107.82	-95.94	-76.35
5469.43	-112.60	-109.37	-107.96	-96.05	-76.46
5480.20	-112.90	-109.65	-108.21	-96.19	-76.66
5490.97	-112.71	-109.34	-107.98	-95.94	-76.53
5501.73	-112.35	-109.36	-108.17	-95.98	-76.51
5512.50	-112.47	-109.82	-108.21	-96.09	-76.34
5523.27	-112.47	-109.41	-107.82	-95.95	-76.29
5534.03	-112.46	-109.03	-107.88	-95.61	-76.50
5544.80	-112.76	-109.03	-107.85	-95.62	-76.67
5555.57	-112.72	-108.87	-108.12	-95.87	-76.66
5566.33	-112.67	-109.04	-108.01	-95.86	-76.68
5577.10	-112.50	-109.50	-107.88	-95.93	-76.75
5587.87	-112.47	-109.21	-107.57	-95.85	-76.80
5598.63	-112.24	-109.35	-107.76	-95.88	-76.66
5609.40	-112.21	-109.43	-107.86	-95.70	-76.39
5620.17	-112.43	-109.45	-107.97	-95.84	-76.19
5630.93	-112.48	-109.51	-108.13	-95.76	-76.27
5641.70	-112.42	-109.49	-107.97	-95.55	-76.26
5652.47	-112.49	-109.55	-107.51	-95.42	-76.32
5663.23	-112.53	-109.47	-107.36	-95.60	-76.48
5674.00	-112.76	-109.08	-107.60	-95.40	-76.64
5684.77	-112.97	-109.13	-107.76	-95.40	-76.52
5695.53	-112.85	-109.36	-107.65	-95.43	-76.46
5706.30	-112.72	-109.14	-107.38	-95.52	-76.57
5717.07	-112.82	-109.13	-107.31	-95.40	-76.66
5727.83	-112.74	-109.03	-107.25	-95.40	-76.57
5738.60	-112.32	-109.07	-107.33	-95.37	-76.56
5749.37	-112.54	-109.46	-106.73	-95.17	-76.57
5760.13	-112.85	-109.53	-106.86	-95.03	-76.33
5770.90	-112.52	-109.16	-107.17	-95.24	-76.01
5781.67	-112.41	-109.26	-106.94	-95.10	-76.58
5792.43	-112.46	-109.33	-106.97	-95.17	-76.68
5803.20	-112.80	-109.03	-107.14	-94.88	-76.74
5813.96	-112.63	-109.12	-107.25	-95.04	-76.42
5824.73	-112.53	-109.46	-107.24	-95.03	-76.50
5835.50	-112.52	-109.47	-107.26	-94.86	-76.76
5846.26	-112.66	-109.05	-107.11	-94.66	-76.65
5857.03	-112.64	-109.20	-106.90	-94.87	-76.59
5867.80	-112.86	-109.18	-106.79	-94.92	-76.40
5878.56	-112.78	-109.13	-106.87	-94.66	-76.66
5889.33	-112.77	-109.15	-107.14	-94.85	-76.82
5900.10	-112.65	-109.20	-107.03	-95.07	-76.76
5910.86	-112.34	-109.35	-107.01	-94.88	-76.55
5921.63	-112.28	-109.20	-107.06	-94.54	-76.35
5932.40	-112.53	-109.10	-106.99	-94.63	-76.12
5943.16	-112.46	-108.96	-106.92	-94.67	-75.98
5953.93	-112.41	-108.70	-106.98	-94.70	-76.19
5964.70	-112.65	-109.11	-106.73	-94.61	-76.25
5975.46	-112.69	-109.30	-106.72	-94.43	-76.58
5986.23	-112.33	-109.03	-106.64	-94.56	-76.49
5997.00	-112.49	-109.15	-106.54	-94.63	-76.44
6007.76	-112.74	-109.24	-106.74	-94.66	-76.71
6018.53	-112.70	-109.34	-106.48	-94.54	-76.62
6029.30	-112.94	-109.12	-106.50	-94.48	-76.65
6040.06	-112.77	-108.95	-106.15	-94.61	-76.60
6050.83	-112.80	-109.13	-106.22	-94.67	-76.75
6061.60	-112.68	-109.07	-106.07	-94.60	-76.66
6072.36	-112.49	-109.01	-106.31	-94.20	-76.54
6083.13	-112.55	-109.01	-106.27	-94.20	-76.27
6093.90	-112.93	-109.20	-106.34	-94.29	-76.22
6104.66	-112.58	-109.09	-106.27	-94.33	-76.27
6115.43	-112.74	-108.86	-106.29	-94.18	-76.51
6126.20	-112.61	-109.09	-106.19	-94.09	-76.48
6136.96	-112.74	-108.97	-106.25	-94.25	-76.67
6147.73	-112.84	-109.04	-106.07	-94.23	-76.63
6158.50	-112.91	-109.27	-105.92	-94.22	-76.58
6169.26	-112.80	-109.45	-106.22	-94.06	-76.79
6180.03	-113.09	-109.06	-106.35	-93.86	-76.78
6190.80	-112.78	-109.11	-106.35	-93.82	-76.80
6201.56	-112.75	-109.10	-106.22	-93.73	-76.29
6212.33	-112.53	-108.86	-106.12	-93.77	-76.39
6223.10	-112.77	-108.87	-106.23	-93.76	-76.34
6233.86	-112.74	-109.13	-105.73	-93.70	-76.35
6244.63	-112.56	-109.00	-105.72	-93.69	-76.49
6255.40	-112.32	-108.93	-105.93	-93.92	-76.44
6266.16	-112.48	-108.85	-106.01	-93.91	-76.44
6276.93	-112.57	-109.04	-105.95	-93.73	-76.26
6287.70	-112.48	-109.11	-105.81	-93.56	-76.31
6298.46	-112.79	-108.90	-105.58	-93.64	-76.37
6309.23	-112.85	-108.73	-105.64	-93.67	-76.66
6320.00	-112.69	-108.94	-105.93	-93.82	-76.51
6330.76	-112.66	-109.06	-106.04	-93.60	-76.86
6341.53	-112.46	-109.06	-105.84	-93.63	-76.88
6352.29	-112.00	-109.00	-105.78	-93.81	-76.51
6363.06	-112.41	-109.07	-105.47	-93.85	-76.43
6373.83	-112.74	-109.05	-105.66	-93.73	-76.62
6384.59	-112.57	-109.34	-106.20	-93.68	-76.39
6395.36	-112.55	-109.36	-106.19	-93.40	-76.57
6406.13	-112.81	-109.06	-105.73	-93.64	-76.61
6416.89	-112.85	-108.65	-105.84	-93.72	-76.60
6427.66	-112.65	-108.59	-105.71	-93.55	-76.63
6438.43	-112.41	-108.80	-105.27	-93.31	-76.72
6449.19	-112.20	-108.89	-105.15	-93.48	-76.30
6459.96	-112.86	-108.71	-105.52	-93.47	-76.39
6470.73	-112.81	-108.66	-105.46	-93.38	-76.77
6481.49	-112.69	-108.67	-105.72	-93.36	-76.66
6492.26	-112.74	-108.89	-105.45	-93.41	-76.73
6503.03	-112.33	-108.79	-105.40	-93.46	-76.62
6513.79	-112.51	-108.67	-105.21	-93.23	-76.56
6524.56	-112.75	-108.63	-105.51	-93.18	-76.65
6535.33	-112.30	-108.91	-105.54	-93.33	-76.64
6546.09	-112.58	-108.77	-105.32	-93.09	-76.56
6556.86	-112.70	-108.61	-105.31	-93.02	-76.55
6567.63	-112.68	-108.77	-105.28	-92.97	-76.39
6578.39	-112.65	-108.77	-104.82	-93.10	-76.21
6589.16	-112.43	-108.79	-104.83	-93.11	-76.26
6599.93	-112.66	-108.95	-105.12	-93.35	-76.64
6610.69	-112.99	-108.90	-105.05	-93.35	-76.56
6621.46	-112.75	-108.85	-105.12	-93.33	-76.33
6632.23	-112.90	-109.00	-105.06	-93.24	-76.61
6642.99	-112.82	-108.81	-105.21	-93.37	-76.65
6653.76	-112.77	-108.76	-105.08	-93.08	-76.30
6664.53	-112.69	-108.65	-105.20	-92.94	-76.32
6675.29	-112.76	-108.51	-105.10	-92.78	-76.42
6686.06	-112.69	-108.79	-105.24	-92.71	-76.60
6696.83	-113.08	-108.70	-104.78	-92.68	-76.57
6707.59	-112.91	-108.78	-104.70	-92.68	-76.81
6718.36	-112.76	-108.51	-104.61	-92.82	-76.76
6729.13	-112.85	-108.42	-104.82	-92.78	-76.43
6739.89	-112.76	-108.51	-104.93	-92.81	-76.58
6750.66	-112.41	-108.77	-105.01	-92.97	-76.53
6761.43	-112.54	-108.83	-105.11	-92.84	-76.47
6772.19	-112.52	-108.68	-104.79	-92.60	-76.47
6782.96	-112.74	-108.62	-104.48	-92.73	-76.57
6793.73	-112.74	-108.47	-104.71	-92.60	-76.28
6804.49	-112.76	-108.60	-104.96	-92.46	-76.24
6815.26	-112.60	-108.51	-104.50	-92.70	-76.92
6826.03	-112.58	-108.42	-104.55	-92.70	-76.73
6836.79	-112.54	-108.66	-104.67	-92.40	-76.43
6847.56	-112.53	-108.95	-104.64	-92.44	-76.29
6858.33	-112.51	-108.65	-104.74	-92.52	-76.44
6869.09	-112.57	-108.44	-104.62	-92.66	-76.83
6879.86	-112.41	-108.50	-104.48	-92.44	-76.71
6890.62	-112.38	-108.45	-104.34	-92.59	-76.55
6901.39	-112.32	-108.88	-104.49	-92.70	-76.62
6912.16	-112.65	-108.86	-104.51	-92.43	-76.33
6922.92	-112.82	-108.62	-104.59	-92.44	-76.41
6933.69	-112.79	-108.58	-104.55	-92.49	-76.53
6944.46	-112.60	-108.52	-104.54	-92.33	-76.45
6955.22	-112.50	-108.45	-104.37	-92.23	-76.55
6965.99	-112.42	-108.61	-104.47	-92.34	-76.56
6976.76	-112.68	-108.56	-104.43	-92.38	-76.72
6987.52	-112.67	-108.62	-104.35	-92.36	-76.58
6998.29	-112.55	-108.55	-104.60	-92.33	-76.60
7009.06	-112.61	-108.72	-104.60	-92.65	-76.87
7019.82	-112.76	-108.70	-104.26	-92.55	-76.69
7030.59	-112.71	-108.45	-104.22	-92.33	-76.48
7041.36	-112.66	-108.41	-104.01	-91.96	-76.38
7052.12	-112.56	-108.62	-103.99	-91.86	-76.28
7062.89	-112.72	-108.71	-104.04	-91.98	-76.21
7073.66	-112.49	-108.50	-104.08	-91.93	-76.27
7084.42	-112.48	-108.43	-104.14	-92.21	-76.54
7095.19	-112.42	-108.44	-104.11	-92.05	-76.48
7105.96	-112.67	-108.50	-104.23	-92.03	-76.63
7116.72	-112.83	-108.31	-104.01	-92.30	-76.88
7127.49	-112.55	-108.47	-104.08	-92.08	-76.73
7138.26	-112.85	-108.34	-104.36	-92.03	-76.63
7149.02	-112.74	-108.47	-104.20	-92.02	-76.51
7159.79	-112.44	-108.42	-103.91	-91.85	-76.55
7170.56	-112.64	-108.67	-104.07	-91.49	-76.40
7181.32	-112.87	-108.40	-104.21	-91.63	-76.46
7192.09	-112.92	-108.40	-104.27	-91.77	-76.61
7202.86	-112.92	-108.60	-103.96	-91.88	-76.27
7213.62	-112.86	-108.72	-103.81	-91.64	-76.40
7224.39	-112.75	-108.65	-104.05	-91.80	-76.34
7235.16	-112.65	-108.57	-104.15	-91.70	-76.30
7245.92	-112.71	-108.63	-103.94	-91.87	-76.19
7256.69	-112.56	-108.51	-103.66	-91.87	-76.56
7267.46	-112.52	-108.61	-103.53	-91.73	-76.49
7278.22	-112.72	-108.64	-103.63	-91.76	-76.50
7288.99	-112.67	-108.65	-103.80	-91.85	-76.54
7299.76	-112.87	-108.60	-103.80	-91.70	-76.66
7310.52	-112.66	-108.47	-103.92	-91.71	-76.58
7321.29	-112.76	-108.39	-104.18	-91.69	-76.42
7332.06	-112.33	-108.35	-103.83	-91.45	-76.33
7342.82	-112.53	-108.52	-103.85	-91.38	-76.45
7353.59	-112.73	-108.42	-103.68	-91.46	-76.71
7364.36	-112.62	-108.44	-103.63	-91.65	-76.39
7375.12	-112.70	-108.60	-103.56	-91.64	-76.46
7385.89	-112.53	-108.35	-103.68	-91.36	-76.59
7396.66	-112.61	-108.20	-103.87	-91.00	-76.67
7407.42	-112.68	-108.41	-103.31	-91.28	-76.65
7418.19	-112.76	-108.50	-103.37	-91.62	-76.43
7428.96	-112.98	-108.37	-103.53	-91.43	-76.48
7439.72	-112.55	-108.36	-103.33	-91.50	-76.60
7450.49	-112.43	-108.38	-103.33	-91.80	-76.26
7461.25	-112.78	-108.24	-103.36	-91.72	-76.56
7472.02	-112.63	-108.49	-103.48	-91.74	-76.52
7482.79	-112.40	-108.32	-103.34	-91.39	-76.15
7493.55	-112.58	-108.40	-103.25	-91.20	-76.13
7504.32	-112.50	-108.65	-103.24	-91.05	-76.43
7515.09	-112.57	-108.57	-103.34	-91.30	-76.38
7525.85	-112.75	-108.64	-103.55	-91.41	-76.51
7536.62	-112.63	-108.29	-103.46	-91.55	-76.56
7547.39	-112.65	-107.97	-103.35	-91.54	-76.29
7558.15	-112.58	-108.21	-103.32	-91.47	-76.51
7568.92	-112.59	-108.19	-103.01	-91.34	-76.20
7579.69	-112.83	-108.08	-103.26	-91.28	-76.46
7590.45	-112.55	-107.93	-103.21	-91.14	-76.47
7601.22	-112.44	-108.09	-102.88	-90.97	-76.44
7611.99	-112.62	-108.29	-103.06	-91.09	-76.28
7622.75	-112.80	-108.12	-103.21	-91.04	-76.45
7633.52	-112.60	-108.15	-103.26	-90.85	-76.28
7644.29	-112.84	-108.33	-103.23	-90.93	-76.49
7655.05	-112.69	-108.09	-103.11	-90.94	-76.57
7665.82	-112.65	-108.01	-103.24	-90.95	-76.52
7676.59	-112.67	-108.02	-103.06	-91.04	-76.64
7687.35	-112.72	-107.98	-102.98	-91.26	-76.74
7698.12	-112.86	-108.19	-103.17	-91.17	-76.80
7708.89	-112.83	-108.21	-103.04	-90.96	-76.76
7719.65	-112.47	-108.34	-103.09	-90.77	-76.26
7730.42	-112.59	-108.17	-103.07	-90.96	-76.58
7741.19	-112.89	-108.20	-103.02	-90.79	-76.43
7751.95	-112.44	-108.00	-103.04	-90.65	-76.22
7762.72	-112.45	-108.12	-103.06	-90.63	-76.07
7773.49	-112.76	-108.24	-102.94	-90.98	-76.33
7784.25	-112.52	-108.08	-103.09	-90.78	-76.73
7795.02	-112.46	-108.08	-103.16	-90.79	-76.56
7805.79	-112.40	-108.15	-102.93	-90.95	-76.30
7816.55	-112.70	-108.09	-102.78	-90.86	-76.58
7827.32	-112.61	-108.15	-102.84	-90.62	-76.88
7838.09	-112.80	-107.84	-102.70	-90.63	-76.66
7848.85	-112.73	-107.90	-102.61	-90.80	-76.59
7859.62	-112.54	-108.01	-102.41	-90.72	-76.75
7870.39	-112.70	-108.30	-102.51	-90.61	-76.60
7881.15	-112.65	-107.87	-102.81	-90.67	-76.38
7891.92	-112.50	-108.00	-102.86	-90.60	-76.37
7902.69	-112.47	-108.15	-102.83	-90.85	-76.54
7913.45	-112.46	-108.12	-102.64	-90.64	-76.75
7924.22	-112.53	-108.21	-102.65	-90.58	-76.56
7934.99	-112.47	-108.35	-102.96	-90.80	-76.65
7945.75	-112.64	-108.06	-102.71	-90.69	-76.38
7956.52	-112.74	-108.07	-102.47	-90.41	-76.67
7967.29	-112.56	-108.11	-102.33	-90.54	-76.45
7978.05	-112.65	-107.94	-102.13	-90.54	-76.13
7988.82	-112.71	-108.14	-102.08	-90.54	-56.53
7999.58	-112.24	-108.01	-102.54	-90.26	-50.01
8010.35	-112.21	-107.86	-102.95	-90.48	-55.51
8021.12	-112.47	-107.76	-102.59	-90.73	-76.33
8031.88	-112.60	-107.93	-102.23	-90.44	-76.24
8042.65	-112.49	-108.08	-102.35	-90.27	-76.44
8053.42	-112.47	-108.03	-102.31	-90.46	-76.47
8064.18	-112.60	-108.17	-102.46	-90.40	-76.68
8074.95	-112.61	-107.95	-102.50	-90.24	-76.85
8085.72	-112.60	-107.95	-102.27	-90.34	-76.75
8096.48	-112.41	-107.98	-102.23	-90.42	-76.62
8107.25	-112.71	-107.95	-102.35	-90.24	-76.81
8118.02	-112.84	-107.99	-102.44	-89.94	-76.99
8128.78	-112.60	-107.79	-102.31	-89.87	-76.87
8139.55	-112.52	-107.86	-102.31	-89.87	-76.75
8150.32	-112.47	-107.85	-102.12	-90.24	-76.68
8161.08	-112.56	-108.10	-101.97	-90.27	-76.40
8171.85	-112.64	-108.06	-102.09	-90.30	-76.47
8182.62	-112.57	-108.03	-102.20	-90.49	-76.46
8193.38	-112.50	-107.88	-102.15	-90.46	-76.41
8204.15	-112.70	-108.16	-102.39	-90.02	-76.58
8214.92	-112.68	-108.25	-102.38	-90.12	-76.64
8225.68	-112.93	-107.95	-102.40	-90.32	-76.61
8236.45	-112.73	-108.01	-102.34	-89.92	-76.62
8247.22	-113.00	-108.25	-102.28	-90.03	-76.51
8257.98	-112.92	-108.02	-102.42	-90.19	-76.37
8268.75	-112.73	-108.03	-102.10	-90.26	-76.33
8279.52	-112.61	-107.89	-102.03	-90.19	-76.76
8290.28	-112.56	-107.67	-102.19	-89.97	-76.77
8301.05	-112.53	-107.74	-102.17	-90.01	-76.36
8311.82	-112.55	-107.99	-102.06	-89.95	-76.74
8322.58	-112.42	-107.93	-102.24	-89.84	-76.69
8333.35	-112.71	-107.73	-102.25	-90.09	-76.47
8344.12	-112.55	-107.69	-101.74	-90.00	-76.45
8354.88	-112.60	-107.74	-101.54	-89.81	-76.42
8365.65	-112.52	-107.82	-101.78	-90.05	-76.58
8376.42	-112.68	-107.74	-101.95	-90.05	-76.63
8387.18	-112.72	-107.51	-101.91	-89.80	-76.59
8397.95	-112.99	-107.68	-102.25	-89.66	-76.70
8408.72	-112.74	-107.88	-102.17	-89.80	-76.65
8419.48	-112.52	-108.01	-101.94	-89.86	-76.73
8430.25	-112.25	-107.72	-101.66	-89.90	-76.78
8441.02	-112.41	-107.80	-101.70	-89.98	-76.56
8451.78	-112.69	-107.83	-101.66	-90.03	-76.26
8462.55	-112.66	-107.56	-101.91	-89.97	-76.48
8473.32	-112.54	-107.72	-101.92	-89.63	-76.49
8484.08	-112.42	-107.86	-101.87	-89.77	-76.48
8494.85	-112.68	-107.79	-101.73	-89.93	-76.39
8505.62	-113.16	-107.98	-101.82	-89.64	-76.26
8516.38	-113.11	-107.82	-101.96	-89.55	-76.78
8527.15	-112.84	-108.01	-102.00	-89.83	-76.92
8537.92	-112.53	-107.82	-101.84	-89.62	-76.90
8548.68	-112.50	-107.84	-101.65	-89.62	-76.98
8559.45	-112.61	-107.88	-101.71	-89.62	-76.83
8570.21	-112.48	-107.77	-101.86	-89.58	-76.43
8580.98	-112.70	-107.73	-101.78	-89.49	-76.31
8591.75	-112.90	-107.56	-101.47	-89.71	-76.16
8602.51	-112.66	-107.30	-101.44	-89.80	-76.38
8613.28	-112.82	-107.56	-101.52	-89.45	-76.72
8624.05	-112.83	-107.90	-101.76	-89.46	-76.49
8634.81	-112.90	-108.28	-101.69	-89.43	-76.62
8645.58	-112.64	-107.96	-101.47	-89.47	-76.64
8656.35	-112.68	-107.63	-101.46	-89.53	-76.38
8667.11	-112.78	-107.62	-101.49	-89.73	-76.48
8677.88	-112.81	-107.57	-101.51	-89.61	-76.84
8688.65	-112.77	-107.65	-101.44	-89.23	-76.73
8699.41	-112.90	-107.73	-101.39	-89.21	-76.43
8710.18	-112.83	-107.76	-101.45	-89.34	-76.56
8720.95	-112.85	-107.77	-101.33	-89.65	-76.52
8731.71	-112.73	-107.45	-101.47	-89.62	-76.67
8742.48	-112.66	-107.63	-101.48	-89.49	-76.54
8753.25	-112.66	-107.74	-101.61	-89.35	-76.24
8764.01	-112.88	-107.76	-101.65	-89.26	-76.48
8774.78	-112.70	-107.60	-101.25	-89.37	-76.46
8785.55	-112.38	-107.60	-101.49	-89.28	-76.37
8796.31	-112.42	-107.78	-101.43	-89.21	-76.29
8807.08	-112.35	-107.76	-101.37	-89.22	-76.30
8817.85	-112.51	-107.63	-101.61	-89.02	-76.33
8828.61	-112.79	-107.54	-101.50	-89.23	-76.37
8839.38	-112.85	-107.67	-101.45	-89.35	-76.34
8850.15	-112.78	-107.77	-101.29	-89.39	-76.32
8860.91	-112.71	-107.68	-101.51	-89.15	-76.40
8871.68	-113.00	-107.58	-101.39	-89.18	-76.49
8882.45	-112.82	-107.82	-101.38	-89.31	-76.32
8893.21	-112.54	-107.54	-101.38	-89.31	-76.18
8903.98	-112.85	-107.40	-101.10	-89.22	-76.48
8914.75	-113.06	-107.40	-101.03	-89.55	-76.81
8925.51	-112.76	-107.57	-101.53	-89.00	-76.72
8936.28	-112.45	-107.76	-101.39	-89.01	-76.63
8947.05	-112.47	-107.55	-101.36	-89.01	-76.54
8957.81	-112.55	-107.48	-101.07	-89.08	-76.66
8968.58	-112.57	-107.60	-101.29	-88.97	-76.53
8979.35	-112.39	-107.73	-101.22	-88.88	-76.37
8990.11	-112.54	-107.54	-101.23	-88.96	-76.37
9000.88	-112.68	-107.47	-101.03	-89.06	-76.46
9011.65	-112.45	-107.58	-101.02	-89.07	-76.36
9022.41	-112.48	-107.53	-101.22	-88.91	-76.40
9033.18	-112.77	-107.45	-101.34	-88.88	-76.54
9043.95	-113.02	-107.42	-101.10	-88.94	-76.68
9054.71	-112.67	-107.44	-100.85	-89.02	-76.73
9065.48	-112.48	-107.22	-100.96	-89.27	-76.72
9076.25	-112.34	-107.29	-100.86	-89.20	-76.47
9087.01	-112.30	-107.32	-100.75	-89.03	-76.32
9097.78	-112.11	-107.23	-100.96	-89.02	-76.30
9108.54	-112.44	-107.35	-101.23	-89.04	-76.47
9119.31	-112.82	-107.57	-101.11	-88.90	-76.38
9130.08	-112.73	-107.63	-100.91	-88.83	-76.34
9140.84	-112.61	-107.65	-100.71	-88.87	-76.54
9151.61	-112.82	-107.73	-101.02	-88.84	-76.88
9162.38	-112.87	-107.61	-100.96	-89.02	-76.54
9173.14	-112.84	-107.79	-100.75	-88.60	-76.54
9183.91	-112.94	-107.56	-100.91	-88.58	-76.80
9194.68	-112.93	-107.29	-100.97	-88.86	-76.56
9205.44	-112.71	-107.43	-100.78	-88.73	-76.41
9216.21	-112.56	-107.36	-100.75	-88.41	-76.15
9226.98	-112.54	-107.16	-100.96	-88.45	-76.44
9237.74	-112.57	-107.15	-100.89	-88.66	-76.58
9248.51	-112.59	-107.38	-100.82	-88.85	-76.33
9259.28	-112.72	-107.09	-101.01	-88.79	-76.30
9270.04	-113.00	-107.00	-101.04	-88.82	-76.41
9280.81	-112.72	-107.19	-100.93	-88.76	-76.65
9291.58	-112.71	-107.60	-100.66	-88.83	-76.54
9302.34	-112.87	-107.52	-100.79	-88.62	-76.55
9313.11	-112.90	-106.92	-101.05	-88.87	-76.45
9323.88	-112.69	-107.25	-101.05	-88.73	-76.71
9334.64	-112.77	-107.47	-100.79	-88.72	-76.61
9345.41	-113.00	-107.33	-100.67	-88.75	-76.62
9356.18	-112.94	-107.15	-100.55	-88.57	-76.53
9366.94	-112.72	-107.40	-100.63	-88.47	-76.44
9377.71	-112.70	-107.30	-100.61	-88.59	-76.46
9388.48	-112.76	-107.04	-100.65	-88.60	-76.66
9399.24	-112.65	-107.11	-100.68	-88.57	-76.74
9410.01	-112.60	-107.55	-100.55	-88.36	-76.58
9420.78	-112.69	-107.50	-100.39	-88.44	-76.75
9431.54	-112.56	-107.65	-100.56	-88.54	-76.45
9442.31	-112.71	-107.36	-100.16	-88.44	-76.54
9453.08	-113.01	-107.20	-100.46	-88.62	-76.65
9463.84	-112.75	-107.00	-100.70	-88.27	-76.76
9474.61	-112.54	-107.06	-100.69	-88.12	-76.53
9485.38	-112.52	-107.18	-100.57	-88.62	-76.49
9496.14	-112.74	-107.28	-100.33	-88.51	-76.42
9506.91	-112.88	-107.21	-100.43	-88.53	-76.51
9517.68	-112.60	-107.52	-100.75	-88.40	-76.58
9528.44	-112.38	-107.05	-100.45	-88.34	-76.26
9539.21	-112.39	-106.84	-100.49	-88.53	-76.46
9549.98	-112.72	-106.95	-100.74	-88.21	-76.60
9560.74	-112.71	-107.04	-100.57	-88.30	-76.46
9571.51	-112.75	-106.94	-100.43	-88.48	-76.50
9582.28	-112.76	-107.11	-100.51	-88.35	-76.55
9593.04	-112.59	-107.69	-100.09	-88.16	-76.36
9603.81	-112.65	-107.51	-100.08	-87.86	-76.45
9614.58	-112.58	-107.53	-100.25	-88.06	-76.63
9625.34	-112.62	-107.07	-100.40	-88.14	-76.63
9636.11	-112.54	-106.82	-100.19	-88.25	-76.49
9646.88	-112.41	-107.04	-100.19	-88.10	-76.47
9657.64	-112.54	-107.22	-100.18	-87.90	-76.73
9668.41	-112.59	-107.38	-100.39	-87.88	-76.56
9679.17	-112.65	-107.19	-100.13	-87.88	-76.67
9689.94	-112.62	-107.18	-100.09	-88.02	-76.46
9700.71	-112.41	-107.31	-100.10	-87.83	-76.38
9711.47	-112.49	-107.20	-100.25	-88.17	-76.55
9722.24	-112.66	-107.41	-100.19	-88.24	-76.58
9733.01	-112.67	-107.24	-100.17	-87.89	-76.72
9743.77	-112.56	-107.48	-100.21	-87.92	-76.87
9754.54	-112.57	-107.40	-100.13	-88.25	-76.48
9765.31	-112.68	-107.14	-100.02	-88.11	-76.59
9776.07	-112.62	-107.09	-100.03	-88.12	-76.73
9786.84	-112.77	-106.93	-100.43	-88.20	-76.62
9797.61	-112.86	-107.09	-100.47	-88.02	-76.79
9808.37	-112.60	-107.14	-100.07	-87.97	-76.80
9819.14	-112.67	-107.38	-100.08	-88.09	-76.64
9829.91	-112.54	-107.35	-100.08	-88.03	-76.91
9840.67	-112.38	-107.45	-100.05	-88.04	-76.58
9851.44	-112.76	-107.37	-99.97	-88.08	-76.24
9862.21	-112.86	-107.54	-99.78	-88.06	-76.34
9872.97	-113.18	-107.22	-100.00	-87.84	-76.42
9883.74	-112.71	-107.14	-100.25	-87.97	-76.49
9894.51	-112.37	-107.18	-100.16	-87.84	-76.51
9905.27	-112.59	-107.27	-100.00	-88.15	-76.55
9916.04	-112.64	-107.29	-99.98	-88.10	-76.72
9926.81	-112.80	-107.05	-100.16	-88.11	-76.43
9937.57	-112.59	-106.54	-99.88	-88.06	-76.68
9948.34	-112.66	-106.90	-100.01	-87.81	-76.70
9959.11	-112.97	-107.13	-99.91	-87.74	-76.38
9969.87	-112.77	-107.14	-99.94	-87.38	-76.63
9980.64	-112.34	-107.26	-99.75	-87.74	-76.84
9991.41	-112.56	-107.02	-99.87	-87.99	-76.51
10002.17	-112.69	-106.80	-99.91	-87.96	-76.43
10012.94	-112.75	-106.92	-99.92	-87.42	-76.45
10023.71	-112.62	-107.09	-99.77	-87.61	-76.32
10034.47	-112.67	-107.25	-99.46	-87.84	-76.69
10045.24	-112.58	-107.30	-99.38	-87.91	-76.81
10056.01	-112.53	-107.11	-99.86	-87.81	-76.66
10066.77	-112.58	-107.06	-99.76	-87.70	-76.74
